(written by ASE)

582 atoms
3 atom types

0.0      14.748000000000001  xlo xhi
0.0                 12.7721  ylo yhi
0.0                 35.8108  zlo zhi
    -7.3740000000000006                       0                       0  xy xz yz

Atoms # atomic

     1   3      2.3099999999999996 -1.6063859110931557e-16                       0
     2   3     -1.1499999999999999                       2      3.5999999999999996
     3   3      1.2999999999999998      2.2600000000000002      1.7999999999999998
     4   2      1.3799999999999999      1.1400000000000001     0.64000000000000001
     5   2     0.29999999999999993      1.7599999999999998                    2.96
     6   2      3.2399999999999998     0.61999999999999977                    4.25
     7   2     0.78999999999999992      3.6299999999999999      1.1600000000000001
     8   2      2.7499999999999996                     2.5      2.4500000000000002
     9   2     -1.0799999999999998      3.1200000000000001      4.7599999999999998
    10   3      2.3099999999999996 -1.6063859110931557e-16      5.4100000000000001
    11   3     -1.1499999999999999                       2      9.0099999999999998
    12   3      1.2999999999999998      2.2600000000000002                    7.21
    13   2      1.3799999999999999      1.1400000000000001      6.0499999999999998
    14   2     0.29999999999999993      1.7599999999999998      8.3699999999999992
    15   2      3.2399999999999998     0.61999999999999977      9.6500000000000004
    16   2     0.78999999999999992      3.6299999999999999      6.5600000000000005
    17   2      2.7499999999999996                     2.5      7.8500000000000005
    18   2     -1.0799999999999998      3.1200000000000001      10.169999999999998
    19   3    -0.14999999999999997      4.2599999999999998                       0
    20   3     -3.6099999999999994      6.2599999999999998      3.5999999999999996
    21   3     -1.1499999999999999      6.5200000000000005      1.7999999999999998
    22   2     -1.0799999999999998      5.3900000000000006     0.64000000000000001
    23   2     -2.1599999999999997      6.0199999999999996                    2.96
    24   2     0.78999999999999992      4.8799999999999999                    4.25
    25   2     -1.6699999999999999      7.8900000000000006      1.1600000000000001
    26   2     0.29999999999999993                    6.75      2.4500000000000002
    27   2     -3.5399999999999996      7.3799999999999999      4.7599999999999998
    28   3    -0.14999999999999997      4.2599999999999998      5.4100000000000001
    29   3     -3.6099999999999994      6.2599999999999998      9.0099999999999998
    30   3     -1.1499999999999999      6.5200000000000005                    7.21
    31   2     -1.0799999999999998      5.3900000000000006      6.0499999999999998
    32   2     -2.1599999999999997      6.0199999999999996      8.3699999999999992
    33   2     0.78999999999999992      4.8799999999999999      9.6500000000000004
    34   2     -1.6699999999999999      7.8900000000000006      6.5600000000000005
    35   2     0.29999999999999993                    6.75      7.8500000000000005
    36   2     -3.5399999999999996      7.3799999999999999      10.169999999999998
    37   3     -2.6099999999999999      8.5099999999999998                       0
    38   3     -6.0699999999999994                   10.51      3.5999999999999996
